Employment,PreviousSalary,YearsCode,ComputerSkills,Employed,Lang_AWS,Lang_Bash/Shell,Lang_C#,Lang_Docker,Lang_Git,Lang_HTML/CSS,Lang_Java,Lang_JavaScript,Lang_Microsoft SQL Server,Lang_MySQL,Lang_Node.js,Lang_Other,Lang_PostgreSQL,Lang_Python,Lang_React.js,Lang_SQL,Lang_TypeScript,Age (>35),edlevel_encoded
1,15060.0,5,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
1,10318.0,5,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2
1,62784.0,13,13,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,2
0,63984.0,7,19,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0
1,41940.0,12,13,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1,38392.0,7,10,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
1,14406.0,8,7,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2
1,125973.0,7,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,58654.0,15,24,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,3
1,67409.0,4,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
0,179664.0,10,10,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2
1,37325.0,15,16,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1,30528.0,9,20,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,3
1,3612.0,5,14,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2
0,2376.0,7,11,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2
1,27727.0,16,11,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,2
1,85315.0,10,11,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,3
1,95508.0,4,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
1,25596.0,4,11,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1
1,150000.0,15,12,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
1,26352.0,15,20,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,2
1,36072.0,15,18,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,3
1,12252.0,6,17,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,2
1,36000.0,16,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,28152.0,8,12,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,2
1,133000.0,12,10,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,3
1,99080.0,25,18,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,2
1,55533.0,3,9,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
1,200000.0,12,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4
1,200000.0,30,17,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,2
1,112200.0,7,22,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,2
1,145000.0,19,12,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,2
1,30708.0,5,8,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
1,52890.0,7,13,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,3
1,36000.0,14,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3
1,160000.0,40,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
1,85315.0,13,6,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3
1,74928.0,16,13,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,3
0,38388.0,8,29,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,2
1,42660.0,15,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
1,25701.0,4,14,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,2
1,6588.0,5,17,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,2
1,46317.0,45,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
0,50256.0,38,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2
1,102000.0,5,18,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,2
1,215000.0,12,26,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,3
1,46923.0,14,9,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,3
1,58654.0,15,14,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,3
1,56538.0,3,15,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,2
1,180000.0,5,25,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2
1,70380.0,24,17,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
1,31993.0,24,11,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,3
1,47115.0,7,11,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,2
1,15477.0,4,16,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,3
1,1080.0,6,8,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,2
1,21240.0,3,20,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,2
1,52255.0,25,7,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3
1,72264.0,9,13,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,2
1,134445.0,27,19,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,3
1,37325.0,10,12,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
1,21756.0,5,15,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,2
1,7812.0,7,13,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,2
1,57840.0,3,14,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1
1,74651.0,8,12,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,3
1,5988.0,4,24,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,12000.0,10,7,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2
1,99804.0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1,155000.0,6,18,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2
1,62467.0,28,7,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2
1,99000.0,9,30,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,2
1,120000.0,10,11,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2
1,43724.0,10,22,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,3
1,105000.0,1,19,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,3
1,72700.0,33,20,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,2
1,70000.0,8,12,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
1,22764.0,8,21,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0
1,39672.0,15,6,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,3
1,4188.0,2,5,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
1,7176.0,5,15,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,2
0,150767.0,9,19,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,3
1,138637.0,17,19,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,2
1,5988.0,5,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1,89581.0,32,45,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1,47990.0,24,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,3
1,102000.0,9,11,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,2
1,95000.0,10,16,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,4
1,31992.0,16,22,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,4
0,71614.0,28,18,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,3
1,85315.0,33,13,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,2
1,10236.0,2,6,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
1,33823.0,20,8,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,2
1,6228.0,5,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2
1,53322.0,11,11,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,3
1,58654.0,12,22,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,3
1,31787.0,8,18,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2
1,83256.0,24,19,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,3
1,87448.0,14,19,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,2
1,100000.0,6,22,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0
0,30300.0,33,13,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0
1,54057.0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,54408.0,20,17,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,2
0,62052.0,15,19,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,3
1,85315.0,19,11,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,3
1,34126.0,5,18,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,2
1,37500.0,30,7,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2
1,80000.0,5,11,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,2
0,34126.0,24,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
1,17153.0,7,6,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2
1,63600.0,20,18,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,3
1,58654.0,12,8,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3
1,90000.0,12,8,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,64488.0,9,23,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,2
1,29916.0,12,23,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0
1,49860.0,21,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
1,77850.0,17,21,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,3
0,19200.0,11,26,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,2
1,156168.0,20,10,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,2
1,62820.0,11,10,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2
1,27727.0,4,11,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,3
1,58654.0,7,23,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1
1,61853.0,24,15,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3
0,38688.0,10,24,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
1,29436.0,20,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3
1,44790.0,10,15,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1
1,143484.0,10,26,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,2
1,180000.0,14,22,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,2
1,152000.0,15,38,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,2
1,21329.0,12,11,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,2
1,41547.0,18,12,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,3
1,31056.0,7,11,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2
1,157044.0,17,21,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,2
1,15372.0,13,9,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,2
1,21756.0,23,5,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
1,74651.0,6,19,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,3
0,38388.0,22,12,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,2
1,205000.0,6,11,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,3
1,34896.0,14,29,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,2
1,200000.0,24,6,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2
1,44868.0,12,13,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,95979.0,21,8,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,2
1,32412.0,13,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,44400.0,11,15,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
1,200000.0,29,17,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,2
1,46390.0,10,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2
1,63984.0,16,10,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
1,87948.0,14,19,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,3
1,117900.0,10,15,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,3
1,79983.0,18,19,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,2
1,56617.0,15,18,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,2
0,38856.0,15,12,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,3
1,15000.0,4,16,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,2
1,31992.0,11,24,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,3
1,11964.0,5,9,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,2
1,82596.0,19,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
1,22338.0,12,30,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,2
1,62735.0,13,23,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,2
1,34896.0,10,19,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3
1,78084.0,10,20,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,2
0,191964.0,7,15,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2
1,15948.0,9,24,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,2
1,35192.0,10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
1,124104.0,24,13,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
1,78084.0,6,10,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,13092.0,4,10,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,61853.0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,3
1,85320.0,20,27,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0
1,69684.0,4,18,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2
1,48412.0,9,9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1,62316.0,31,24,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1
1,8244.0,3,15,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1,4333.0,10,12,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,3
1,5664.0,1,7,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2
1,70380.0,14,8,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4
1,12276.0,8,21,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,2
1,53322.0,15,11,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,3
1,71451.0,17,7,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,3
1,69318.0,20,36,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3
0,138637.0,22,10,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2
1,85435.0,7,19,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,2
1,117308.0,27,11,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2
0,4188.0,6,8,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2
1,143000.0,15,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4
1,12468.0,5,6,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1
1,17448.0,8,13,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0
1,50388.0,16,15,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,2
1,120000.0,1,11,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2
1,77303.0,5,13,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,3
1,53322.0,8,30,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,3
1,81666.0,40,11,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,3
1,24305.0,10,24,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,2
1,44796.0,14,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2
1,11280.0,14,12,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2
1,82812.0,11,10,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2
1,19200.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,77616.0,15,10,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,3
1,144900.0,7,15,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2
1,190000.0,27,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,3
0,58654.0,31,10,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0
1,37392.0,13,14,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,3
1,22908.0,16,14,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,2
1,80000.0,8,17,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,2
1,124103.0,18,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
1,142500.0,16,13,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2
0,124644.0,50,31,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2
1,36144.0,17,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,130000.0,18,16,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,2
0,6240.0,22,16,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0
1,150000.0,35,10,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,2
1,22968.0,5,29,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,2
1,81263.0,12,11,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1
0,10716.0,32,14,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3
1,200000.0,35,8,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,3
1,190000.0,15,10,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,2
1,42228.0,11,7,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2
1,150660.0,21,12,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2
1,200000.0,12,26,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3
1,181872.0,25,54,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1,164000.0,17,15,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0
0,74961.0,25,27,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,2
1,150000.0,8,18,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,2
1,120237.0,15,11,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,4
1,120000.0,50,11,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,3
1,93701.0,16,10,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2
1,80628.0,29,9,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,3
1,163331.0,27,24,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1,156168.0,15,41,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1,110000.0,25,11,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0
1,115176.0,11,14,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,2
1,20244.0,9,17,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0
0,54000.0,5,11,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
1,103000.0,15,9,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,2
1,28668.0,10,16,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,2
1,100000.0,27,8,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,106000.0,12,15,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,2
1,200000.0,22,14,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,2
1,78084.0,10,11,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
1,200000.0,47,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,67066.0,16,10,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2
1,49311.0,15,20,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,2
1,29916.0,10,14,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2
1,14401.0,16,11,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,2
1,93696.0,10,20,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,2
1,125000.0,16,8,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
1,175000.0,14,18,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2
1,40205.0,18,15,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2
1,51192.0,11,14,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,3
1,156168.0,42,10,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2
0,38388.0,33,10,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,2
1,90647.0,26,10,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
1,78000.0,8,8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2
1,114000.0,14,21,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,2
1,19200.0,2,16,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,2
1,75708.0,8,18,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
1,65000.0,41,7,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2
1,52769.0,5,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3
1,115000.0,10,17,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,2
1,100000.0,30,34,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2
1,165000.0,13,17,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,2
1,37500.0,13,16,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,13884.0,7,27,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,2
1,63986.0,26,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,180000.0,30,10,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,22692.0,14,16,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,2
1,105000.0,15,11,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,2
1,144000.0,24,18,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,2
1,100000.0,3,13,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0
1,200000.0,35,21,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,2
1,72000.0,9,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2
1,106194.0,20,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2
1,155000.0,25,11,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0
